"","Strain","isolate","plate","well","label_exp","model","param_1","param_2","param_3","param_4","th_gr","em_gr","loss","tot_plate.x","Amoxicillin","Chlorothalonil","Diflufenican","Glyphosate","Imidacloprid","Metaldehyde","Oxytetracycline","Tebuconazole","Complexity","tot_plate.y","Strain_nice","ID"
"2001","302","3","1","F8","Richards_isolate_3_plate_11","NL_Richards","0.8043461635826679","0.4053836141849233","0.24374063595326043","21.087557039220524","0.4697950200710192","0.5331245926406342","0.0039839716754623096","1F8",1,1,0,0,0,0,1,0,3,"1F8","F. glaciei","1F8F. glaciei"
"2002","302","3","1","D8","Richards_isolate_3_plate_11","NL_Richards","0.8433990260662282","0.40394588078806176","0.2562649104839542","20.486425315155614","0.4905790921680913","0.5416234817605377","0.003674590840261109","1D8",1,1,0,0,1,0,0,0,3,"1D8","F. glaciei","1D8F. glaciei"
"2003","302","3","4","G6","Richards_isolate_3_plate_14","NL_Richards","0.8591760513370563","0.12254380416965761","0.2476021663407469","19.641633231863135","0.5759042736965064","0.570858853210797","0.0008253100400780801","4G6",0,1,0,1,1,0,1,1,5,"4G6","F. glaciei","4G6F. glaciei"
"2004","302","3","2","B6","Richards_isolate_3_plate_12","NL_Richards","0.8519184940020215","0.2788683800695616","0.20502287651405438","19.43152959401566","0.5436853025648383","0.6025133520493774","0.0035254671717624727","2B6",0,0,0,1,1,0,0,1,3,"2B6","F. glaciei","2B6F. glaciei"
"2005","302","3","4","E2","Richards_isolate_3_plate_14","NL_Richards","0.7122767718204777","0.0007117791957289383","0.2377863132708879","19.237499617067144","0.693641418355883","0.6864718393407854","0.0018910083051307373","4E2",1,0,1,1,1,0,1,0,5,"4E2","F. glaciei","4E2F. glaciei"
"2006","302","3","4","G10","Richards_isolate_3_plate_9","NL_Richards","0.33405710142217493","0.0005580254391828912","0.32051924286895045","24.814293851502867","0.24643717267411627","0.24426368475513544","0.002431199107297105","4G10",1,0,1,1,1,1,1,0,6,"4G10","F. glaciei","4G10F. glaciei"
"2007","302","3","4","E2","Richards_isolate_3_plate_19","NL_Richards","0.8654845986973972","0.19516086279290804","0.1912494408044801","20.636757299583348","0.6281415807254618","0.7255321290051784","0.005420115862720177","4E2",1,0,1,1,1,0,1,0,5,"4E2","F. glaciei","4E2F. glaciei"
"2008","302","3","3","C2","Richards_isolate_3_plate_8","NL_Richards","0.8459882424296761","0.6570883510322664","0.32429802656106305","20.39424825779817","0.4569253889937683","0.47438459090024576","0.0019462257958987195","3C2",1,0,0,1,0,1,0,1,4,"3C2","F. glaciei","3C2F. glaciei"
"2009","302","3","1","F4","Richards_isolate_3_plate_1","NL_Richards","0.8199853496905832","1.6948247487987596","0.5814220375102552","20.936638708350714","0.34304177476917536","0.43630376445124125","0.007429858709271924","1F4",0,1,0,1,0,0,0,0,2,"1F4","F. glaciei","1F4F. glaciei"
"2010","302","3","1","B8","Richards_isolate_3_plate_6","NL_Richards","0.7977150552759328","0.7239696995666921","0.32991327170547624","19.942632271951553","0.44867053126467166","0.5191593148087752","0.003344293788117851","1B8",1,1,1,0,0,0,0,0,3,"1B8","F. glaciei","1B8F. glaciei"
"2011","302","3","1","G11","Richards_isolate_3_plate_6","NL_Richards","0.8749674263248961","0.2611641852430051","0.2173295981666066","19.702651375292117","0.6015966258009526","0.654872142382709","0.0030916725815258784","1G11",0,1,1,0,0,1,0,0,3,"1G11","F. glaciei","1G11F. glaciei"
"2012","302","3","5","D6","Richards_isolate_3_plate_15","NL_Richards","0.7969589902318406","0.4656226288101412","0.3065702175826008","19.905606321750486","0.5164563060822822","0.9553199883037643","0.008577285379945341","5D6",0,0,0,0,0,0,0,0,0,"5D6","F. glaciei","5D6F. glaciei"
"2013","302","3","2","F8","Richards_isolate_3_plate_2","NL_Richards","0.8362104565984948","0.345643894709007","0.2907790359404478","19.961425972696976","0.5510294537526446","0.5516558122008548","0.0016149135877241518","2F8",1,1,0,1,0,0,0,1,4,"2F8","F. glaciei","2F8F. glaciei"
"2014","302","3","3","D2","Richards_isolate_3_plate_13","NL_Richards","0.7889594279786704","0.2853827269574891","0.2536864961623322","20.427566841250908","0.5243411000561421","0.5181673210052232","0.0014370923432715666","3D2",1,0,0,1,0,0,1,1,4,"3D2","F. glaciei","3D2F. glaciei"
"2015","302","3","2","F8","Richards_isolate_3_plate_7","NL_Richards","0.8672444072432345","0.3975274252225391","0.24643067341819133","20.177728408730587","0.5105028287460861","0.5949437995769377","0.00444767586823678","2F8",1,1,0,1,0,0,0,1,4,"2F8","F. glaciei","2F8F. glaciei"
"2016","302","3","1","D5","Richards_isolate_3_plate_1","NL_Richards","0.8678520960738253","2.7389936595331528","0.761243136342172","22.029452034196897","0.27792783279604844","0.3591862794039866","0.009057917252840622","1D5",0,1,0,0,0,0,0,1,2,"1D5","F. glaciei","1D5F. glaciei"
"2017","302","3","5","B5","Richards_isolate_3_plate_15","NL_Richards","0.8568608025456146","0.2680556222143253","0.23474553478541763","20.283792207451526","0.5203523718831605","0.5217020519363159","0.0025938673562715376","5B5",0,0,0,0,0,0,0,0,0,"5B5","F. glaciei","5B5F. glaciei"
"2018","302","3","5","F5","Richards_isolate_3_plate_20","NL_Richards","0.8370852489084838","0.07868232493298803","0.24216281467342307","21.954705278929683","0.5429254881623853","0.5455428290868432","0.0008652472367481918","5F5",0,0,0,0,0,0,0,0,0,"5F5","F. glaciei","5F5F. glaciei"
"2019","302","3","3","F6","Richards_isolate_3_plate_8","NL_Richards","0.7801244859345366","0.1792137282911077","0.2188635469789688","19.041614485833165","0.6873816144343413","0.7109866384533314","0.0054374989039556055","3F6",0,0,1,1,1,0,1,0,4,"3F6","F. glaciei","3F6F. glaciei"
"2021","302","3","3","G4","Richards_isolate_3_plate_13","NL_Richards","0.8709861422014181","0.2607313642588816","0.2416366224164518","20.456621415056727","0.5116059594511727","0.5036304227624068","0.001471031669335967","3G4",0,1,0,1,1,1,0,0,4,"3G4","F. glaciei","3G4F. glaciei"
"2022","302","3","4","C6","Richards_isolate_3_plate_14","NL_Richards","0.7640544587771138","0.31768644978063565","0.3246382926924704","19.474618709987794","0.5841917756933407","0.5836202506302793","0.0008336607416245149","4C6",0,1,1,0,1,0,1,1,5,"4C6","F. glaciei","4C6F. glaciei"
"2023","302","3","4","E7","Richards_isolate_3_plate_9","NL_Richards","0.28883244360530663","0.004321214572317067","0.6665202999341592","24.98266645040448","0.5444016240586518","0.501173658080298","0.009683979826191376","4E7",0,0,1,1,1,1,0,1,5,"4E7","F. glaciei","4E7F. glaciei"
"2024","302","3","4","F2","Richards_isolate_3_plate_14","NL_Richards","0.8827169399957259","0.0481705496731899","0.21754022448966068","19.97297415479403","0.5821835817883001","0.5803155075545868","0.0007425740285110723","4F2",1,0,1,1,1,0,0,1,5,"4F2","F. glaciei","4F2F. glaciei"
"2025","302","3","5","E8","Richards_isolate_3_plate_15","NL_Richards","0.7759836975717275","0.30694792313700536","0.2796641043324087","19.84696093891346","0.55308568352443","0.5466953337189814","0.0015670647850074826","5E8",0,0,0,0,0,0,0,0,0,"5E8","F. glaciei","5E8F. glaciei"
"2026","302","3","1","E4","Richards_isolate_3_plate_11","NL_Richards","0.7980615195697303","0.2179922720029612","0.2256574172975953","19.204769018146386","0.5994132079597791","0.6397259395104942","0.004854979191501205","1E4",0,1,1,0,0,0,0,0,2,"1E4","F. glaciei","1E4F. glaciei"
"2027","302","3","1","G8","Richards_isolate_3_plate_6","NL_Richards","0.8824256065166812","0.7547986582303611","0.33006537392014274","20.409372383777193","0.43173480486935956","0.4682993160515758","0.002070856704541727","1G8",1,1,0,0,0,0,0,1,3,"1G8","F. glaciei","1G8F. glaciei"
"2028","302","3","5","C9","Richards_isolate_3_plate_15","NL_Richards","0.8117060779827076","0.06539539329021976","0.20914819029012863","19.28222758059478","0.641281134146089","0.6814929546025942","0.004459014877245314","5C9",0,0,0,0,0,0,0,0,0,"5C9","F. glaciei","5C9F. glaciei"
"2029","302","3","2","D5","Richards_isolate_3_plate_7","NL_Richards","0.8157789032084632","0.6037151966208426","0.3034790243539914","20.155466507647393","0.4807625013452091","0.5531995023734707","0.0023848207367223747","2D5",0,0,1,0,0,1,0,1,3,"2D5","F. glaciei","2D5F. glaciei"
"2030","302","3","3","C7","Richards_isolate_3_plate_8","NL_Richards","0.8485462613293818","0.36261493380471044","0.23928189441591843","19.828678342787725","0.5637703613984697","0.6745049307039547","0.005812036215864943","3C7",0,0,1,1,0,1,0,1,4,"3C7","F. glaciei","3C7F. glaciei"
"2031","302","3","3","C3","Richards_isolate_3_plate_3","NL_Richards","0.841840450976776","1.620257422791912","0.5344461689481423","21.13897684744459","0.3298024302013648","0.3560230357179207","0.0033544657674517246","3C3",0,1,1,1,1,0,0,0,4,"3C3","F. glaciei","3C3F. glaciei"
"2032","302","3","2","G8","Richards_isolate_3_plate_12","NL_Richards","0.8781365112630113","0.1867336034118286","0.19871288230387288","19.720220761313506","0.5463124448809438","0.5619987907073236","0.002494392025235978","2G8",1,1,0,0,1,1,0,0,4,"2G8","F. glaciei","2G8F. glaciei"
"2033","302","3","3","B5","Richards_isolate_3_plate_8","NL_Richards","0.7187009989896181","0.20481904715562083","0.22879203710980675","19.033973280865663","0.6867276526087863","0.7267156609131986","0.004990914610443018","3B5",0,1,0,1,1,0,1,0,4,"3B5","F. glaciei","3B5F. glaciei"
"2034","302","3","2","B2","Richards_isolate_3_plate_17","NL_Richards","0.7760729116842556","2.4927325895339574","0.7098467170990022","21.559037333311238","0.28476573346925416","0.34760531650711035","0.009848865474925757","2B2",0,1,1,0,0,0,1,0,3,"2B2","F. glaciei","2B2F. glaciei"
"2035","302","3","2","E6","Richards_isolate_3_plate_2","NL_Richards","0.9125819331900352","0.4553435554261813","0.2968084428883983","20.318146090889478","0.5151490750553672","0.585218733109602","0.004846424568965457","2E6",0,0,0,1,0,0,1,1,3,"2E6","F. glaciei","2E6F. glaciei"
"2037","302","3","3","B6","Richards_isolate_3_plate_13","NL_Richards","0.8179286403310564","0.31219075336139596","0.267821715586762","20.006336125324033","0.5191830999681245","0.5009806583017633","0.0009833910017404404","3B6",0,1,0,0,1,1,0,1,4,"3B6","F. glaciei","3B6F. glaciei"
"2038","302","3","3","C8","Richards_isolate_3_plate_13","NL_Richards","0.7336571086789938","0.21913222824549022","0.24624918663032153","20.085934587168836","0.5566008894086083","0.5524897012836277","0.0023666641051816968","3C8",0,0,0,1,1,1,1,0,4,"3C8","F. glaciei","3C8F. glaciei"
"2039","302","3","5","F8","Richards_isolate_3_plate_5","NL_Richards","0.802740404239345","0.46038544096043815","0.3330921351605014","19.60948754411313","0.5747204947722908","0.854429536471361","0.007460430624501664","5F8",0,0,0,0,0,0,0,0,0,"5F8","F. glaciei","5F8F. glaciei"
"2040","302","3","2","D5","Richards_isolate_3_plate_17","NL_Richards","0.7877951022755869","0.9203897878229591","0.3802357986895438","20.150939515073418","0.4114678214799927","0.4407592687355779","0.0025356630137240203","2D5",0,0,1,0,0,1,0,1,3,"2D5","F. glaciei","2D5F. glaciei"
"2041","302","3","4","F5","Richards_isolate_3_plate_14","NL_Richards","0.7938730503510958","0.06676589321891178","0.24371489811348165","19.21349054850191","0.5962462638699043","0.5914531987762432","0.0008641262580764381","4F5",0,1,1,1,0,0,1,1,5,"4F5","F. glaciei","4F5F. glaciei"
"2042","302","3","4","B5","Richards_isolate_3_plate_14","NL_Richards","0.7777261939386041","0.44827166910141264","0.33946122253419014","19.6568159471408","0.511414597196573","0.5196447138778976","0.000474720002668478","4B5",0,1,1,1,1,0,1,0,5,"4B5","F. glaciei","4B5F. glaciei"
"2043","302","3","2","E7","Richards_isolate_3_plate_7","NL_Richards","0.8238417445227942","0.3797759885637798","0.24982737898424556","20.243631234044205","0.5169494186228412","0.6074803874407582","0.005173253792365783","2E7",1,1,1,0,1,0,0,0,4,"2E7","F. glaciei","2E7F. glaciei"
"2044","302","3","3","C6","Richards_isolate_3_plate_18","NL_Richards","0.22428442056433462","0.000707747513836357","0.6218127720801264","24.620581630429346","0.40251960846034296","0.3702958364822874","0.005431538084904381","3C6",0,1,0,0,1,0,1,1,4,"3C6","F. glaciei","3C6F. glaciei"
"2045","302","3","5","G3","Richards_isolate_3_plate_15","NL_Richards","0.8965033307625452","0.3423476880861049","0.2418916922628326","20.558696992911145","0.5120706747299637","0.5322846902360703","0.0029277637585863017","5G3",1,1,0,1,1,1,1,1,7,"5G3","F. glaciei","5G3F. glaciei"
"2046","302","3","2","D11","Richards_isolate_3_plate_12","NL_Richards","0.807720964244248","0.5041859970094398","0.2631297286605998","20.42791030917895","0.443969969621364","0.4807261678317737","0.0030414854436660024","2D11",1,0,1,0,0,0,1,1,4,"2D11","F. glaciei","2D11F. glaciei"
"2047","302","3","4","B11","Richards_isolate_3_plate_9","NL_Richards","0.2518292873300507","0.023124308181907017","0.5706644157887607","24.379394889542535","0.31725056569315496","0.3078380350474866","0.0038842505211118326","4B11",1,0,1,1,1,1,0,1,6,"4B11","F. glaciei","4B11F. glaciei"
"2048","302","3","3","B8","Richards_isolate_3_plate_3","NL_Richards","0.7588811355342014","4.355990183284543","1.0504961772603363","22.39710651267254","0.24116128138995066","0.33008982738092263","0.0127573421245788","3B8",0,0,1,0,0,1,1,1,4,"3B8","F. glaciei","3B8F. glaciei"
"2049","302","3","2","G8","Richards_isolate_3_plate_7","NL_Richards","0.878907227558048","0.4442040118340825","0.26137464892771495","20.028251493265756","0.5189448301647389","0.5782828947014079","0.0019388367223057326","2G8",1,1,0,0,1,1,0,0,4,"2G8","F. glaciei","2G8F. glaciei"
"2050","302","3","2","F2","Richards_isolate_3_plate_17","NL_Richards","0.8548904547391781","0.9415211899157785","0.34586424851666453","21.469043101270646","0.3662868572758935","0.4232636687800939","0.004082748225202742","2F2",0,1,0,1,0,0,1,0,3,"2F2","F. glaciei","2F2F. glaciei"
"2051","302","3","4","G5","Richards_isolate_3_plate_4","NL_Richards","0.2843828478375145","2.545174904440304","1.4473946957153931","1.3212478040529305","2.935530121216402e-15","0.2897167477763919","0.022935354403883414","4G5",0,1,1,0,1,1,1,0,5,"4G5","F. glaciei","4G5F. glaciei"
"2052","302","3","5","C7","Richards_isolate_3_plate_20","NL_Richards","0.8773996985681182","0.041006348085200595","0.22367369218914035","19.950680537716714","0.6264419685487722","0.6376426703882224","0.0027229151549720116","5C7",0,0,0,0,0,0,0,0,0,"5C7","F. glaciei","5C7F. glaciei"
"2053","302","3","2","E10","Richards_isolate_3_plate_7","NL_Richards","0.8683829261537643","0.4475333238746246","0.25940429687551697","20.706723185152782","0.4871238117668839","0.5232446574787469","0.002846816951491805","2E10",1,0,1,0,1,1,0,0,4,"2E10","F. glaciei","2E10F. glaciei"
"2054","302","3","5","C9","Richards_isolate_3_plate_5","NL_Richards","0.780477159623239","0.22182543241875724","0.2645579960567957","19.060179537634735","0.6242204163282016","0.6721164692457356","0.00404021488995883","5C9",0,0,0,0,0,0,0,0,0,"5C9","F. glaciei","5C9F. glaciei"
"2055","302","3","1","E3","Richards_isolate_3_plate_1","NL_Richards","0.7517642119585207","0.9147967628375626","0.41299721767069236","19.327693076882344","0.44782230154720803","0.48357021439836795","0.001678440867064673","1E3",1,0,1,0,0,0,0,0,2,"1E3","F. glaciei","1E3F. glaciei"
"2056","302","3","1","F10","Richards_isolate_3_plate_1","NL_Richards","0.7942166771436556","3.815101977710973","0.9995571066516115","21.76927063310149","0.2620000981830915","0.458951647531192","0.036116372470981685","1F10",1,0,0,0,1,0,1,0,3,"1F10","F. glaciei","1F10F. glaciei"
"2057","302","3","4","E9","Richards_isolate_3_plate_19","NL_Richards","0.8712601487879436","0.44283531861739156","0.2624706395088217","19.97949904346845","0.5582295874214959","0.7036767210970883","0.006153785053357404","4E9",1,1,1,0,1,1,0,1,6,"4E9","F. glaciei","4E9F. glaciei"
"2058","302","3","5","G9","Richards_isolate_3_plate_20","NL_Richards","0.8727031482525269","0.1526205942000583","0.28002912228146465","19.964951179429754","0.5935551274544766","0.5925365985359635","0.0008794836608146615","5G9",0,0,0,0,0,0,0,0,0,"5G9","F. glaciei","5G9F. glaciei"
"2059","302","3","5","D7","Richards_isolate_3_plate_15","NL_Richards","0.7891238842926783","0.3392522580477332","0.28122175240863784","19.995539787948218","0.5313144453408302","0.5247193926350765","0.0012910911064961574","5D7",0,0,0,0,0,0,0,0,0,"5D7","F. glaciei","5D7F. glaciei"
"2061","302","3","5","D3","Richards_isolate_3_plate_10","NL_Richards","0.8125581330903084","1.4227216426634817","0.5221609439334707","20.61127211509971","0.3669147952055784","0.4419115021954004","0.004150706385708836","5D3",1,1,1,1,1,0,1,1,7,"5D3","F. glaciei","5D3F. glaciei"
"2062","302","3","2","D8","Richards_isolate_3_plate_12","NL_Richards","0.8174610253009769","0.3387101558912308","0.23678974991978843","20.08579909132461","0.5162525732998375","0.5320726248437212","0.0027880517555386006","2D8",1,1,0,1,0,1,0,0,4,"2D8","F. glaciei","2D8F. glaciei"
"2063","302","3","4","E8","Richards_isolate_3_plate_9","NL_Richards","0.2140202943925951","0.04592615870896112","0.8818479473130991","24.534932014264157","0.5060752518458992","0.48942533203014815","0.008554845628744956","4E8",1,1,1,1,1,0,1,0,6,"4E8","F. glaciei","4E8F. glaciei"
"2064","302","3","2","E5","Richards_isolate_3_plate_12","NL_Richards","0.7060936226345846","0.6474091961594963","0.2985136902040319","20.429699885631656","0.4189431382455643","0.5104219444638667","0.004479967305814798","2E5",0,0,1,0,0,0,1,1,3,"2E5","F. glaciei","2E5F. glaciei"
"2065","302","3","2","B6","Richards_isolate_3_plate_17","NL_Richards","0.8458746632346523","0.6668468748927935","0.2731987540981477","20.087157645523217","0.40161667347985197","0.4957856246253411","0.0040647142262399015","2B6",0,0,0,1,1,0,0,1,3,"2B6","F. glaciei","2B6F. glaciei"
"2066","302","3","3","G7","Richards_isolate_3_plate_3","NL_Richards","0.8245555368952486","3.1894851691993704","0.800527585553641","22.057475662981034","0.25098951161756233","0.3377720953355297","0.01208005346758825","3G7",0,0,1,0,1,0,1,1,4,"3G7","F. glaciei","3G7F. glaciei"
"2067","302","3","4","G5","Richards_isolate_3_plate_9","NL_Richards","0.2906775068316123","0.0007450062437650493","0.22151946080763588","27.179698054071544","0.2437542945780077","0.2652149788121009","0.008981737579405931","4G5",0,1,1,0,1,1,1,0,5,"4G5","F. glaciei","4G5F. glaciei"
"2068","302","3","5","E7","Richards_isolate_3_plate_15","NL_Richards","0.7740935435831963","0.5149523106154619","0.3492102862700804","19.845156323838236","0.5327069047755424","0.5877132565905585","0.0027291892412036976","5E7",0,0,0,0,0,0,0,0,0,"5E7","F. glaciei","5E7F. glaciei"
"2069","302","3","1","C9","Richards_isolate_3_plate_6","NL_Richards","0.8809719765151811","0.4117687049554804","0.2407872226140707","20.393774202155495","0.5177976343888345","0.5748079495760411","0.002986131753799742","1C9",1,0,1,0,1,0,0,0,3,"1C9","F. glaciei","1C9F. glaciei"
"2070","302","3","2","F4","Richards_isolate_3_plate_12","NL_Richards","0.9015786621412838","0.4016940721654858","0.22716961866653426","20.59981795007432","0.49233585065588326","0.5382185107494478","0.002063832245381847","2F4",0,0,1,0,1,1,0,0,3,"2F4","F. glaciei","2F4F. glaciei"
"2071","302","3","2","F5","Richards_isolate_3_plate_17","NL_Richards","0.8146925619877713","0.9237955127595727","0.33974062120443227","20.66516765148318","0.3661954432249783","0.4450368366221724","0.004535859770670905","2F5",0,0,0,1,1,1,0,0,3,"2F5","F. glaciei","2F5F. glaciei"
"2072","302","3","4","F6","Richards_isolate_3_plate_19","NL_Richards","0.7820974745332745","1.7456225433861234","0.7561963009031275","19.510664738791295","0.4331602003454415","0.6849602870432556","0.012543240340321931","4F6",0,1,0,1,1,1,0,1,5,"4F6","F. glaciei","4F6F. glaciei"
"2073","302","3","2","C6","Richards_isolate_3_plate_7","NL_Richards","0.7310079631281488","0.45226742444705403","0.2815860150024227","19.29526750035683","0.5506803910447762","0.6098049970960028","0.0034658798753200324","2C6",0,0,0,1,0,1,1,0,3,"2C6","F. glaciei","2C6F. glaciei"
"2074","302","3","4","E7","Richards_isolate_3_plate_4","NL_Richards","0.29709269556135914","0.0011606011178542184","0.5038992428227212","24.84337862367216","0.37320387520132065","0.353933966203654","0.0028052862117923863","4E7",0,0,1,1,1,1,0,1,5,"4E7","F. glaciei","4E7F. glaciei"
"2075","302","3","3","E3","Richards_isolate_3_plate_13","NL_Richards","0.7700388030774342","1.8018882732913226","0.6983603824213147","21.417002922313824","0.3855433879658149","0.5978553512612446","0.008569968642130079","3E3",0,1,1,1,0,0,1,0,4,"3E3","F. glaciei","3E3F. glaciei"
"2077","302","3","2","E6","Richards_isolate_3_plate_7","NL_Richards","0.740354019673055","0.4932251200337575","0.28684039132650513","19.60609433407144","0.510828816634619","0.5744893729191607","0.003880416269477509","2E6",0,0,0,1,0,0,1,1,3,"2E6","F. glaciei","2E6F. glaciei"
"2078","302","3","3","B4","Richards_isolate_3_plate_18","NL_Richards","0.19409967959929225","0.00021710730485607178","0.36478863813633977","26.529940384778037","0.2482899287217988","0.24844183490748142","0.012851532689333943","3B4",0,1,1,0,1,0,1,0,4,"3B4","F. glaciei","3B4F. glaciei"
"2079","302","3","1","D4","Richards_isolate_3_plate_16","NL_Richards","0.8387052109003311","0.4369099648750388","0.2997112723386375","20.144594143184353","0.4970593704689458","0.49224602061355033","0.00075621110458206","1D4",1,0,0,0,0,0,0,1,2,"1D4","F. glaciei","1D4F. glaciei"
"2080","302","3","5","D10","Richards_isolate_3_plate_5","NL_Richards","0.8140258221411915","5.0099628566345755","1.9761450641518423","20.971866571470734","0.3944428033056344","0.8119864147798339","0.011864901465472477","5D10",0,0,0,0,0,0,0,0,0,"5D10","F. glaciei","5D10F. glaciei"
"2081","302","3","1","E11","Richards_isolate_3_plate_1","NL_Richards","0.8482469118523598","0.71558461082642","0.32270763479294784","20.316436808954446","0.441558962668269","0.49114053418321213","0.001471379381451897","1E11",0,1,1,1,0,0,0,0,3,"1E11","F. glaciei","1E11F. glaciei"
"2082","302","3","2","C8","Richards_isolate_3_plate_12","NL_Richards","0.8856895230026776","0.19463853997798727","0.19256109664872761","20.43263906124493","0.5380774932823006","0.5307209968663585","0.0026435790521424653","2C8",1,1,0,1,1,0,0,0,4,"2C8","F. glaciei","2C8F. glaciei"
"2083","302","3","5","B8","Richards_isolate_3_plate_20","NL_Richards","0.8592167100889336","0.021189986525641247","0.2447142044724218","19.911210923883974","0.6401055452970205","0.640340838262784","0.0012380042622333047","5B8",0,0,0,0,0,0,0,0,0,"5B8","F. glaciei","5B8F. glaciei"
"2084","302","3","1","B3","Richards_isolate_3_plate_11","NL_Richards","0.7562445597997124","0.19743897984100156","0.21900098342210234","19.31702149837237","0.6081677829286675","0.6367206351806082","0.003891751987484839","1B3",0,0,0,0,0,0,1,0,1,"1B3","F. glaciei","1B3F. glaciei"
"2085","302","3","1","C10","Richards_isolate_3_plate_6","NL_Richards","0.7978352157066947","0.8446165932440601","0.36001412295617236","20.826585781615332","0.42345723978059907","0.503616722290836","0.003309432182610266","1C10",1,0,0,1,0,0,1,0,3,"1C10","F. glaciei","1C10F. glaciei"
"2087","302","3","5","G9","Richards_isolate_3_plate_15","NL_Richards","0.8533671689536412","0.3603278021207189","0.26206093089550003","20.195191169516573","0.5070183585890058","0.49789602790074877","0.0015338654468027974","5G9",0,0,0,0,0,0,0,0,0,"5G9","F. glaciei","5G9F. glaciei"
"2088","302","3","2","B9","Richards_isolate_3_plate_12","NL_Richards","0.7818137939317044","0.17642039059659342","0.2138431455769852","19.219180364802263","0.6127716909882559","0.6378024286994676","0.005720203716359352","2B9",1,1,0,0,1,0,1,0,4,"2B9","F. glaciei","2B9F. glaciei"
"2089","302","3","4","C7","Richards_isolate_3_plate_19","NL_Richards","0.8152390036536254","0.932939673496378","0.3770206889598487","20.294819560426777","0.40253507984108083","0.5837844595942436","0.007015793747494896","4C7",0,1,0,0,1,1,1,1,5,"4C7","F. glaciei","4C7F. glaciei"
"2090","302","3","4","B2","Richards_isolate_3_plate_19","NL_Richards","0.8369316297644612","1.1956176586725307","0.4338009357040279","21.03007739778447","0.3625937227117541","0.4550379075314329","0.009059978128243674","4B2",1,1,0,0,1,0,1,1,5,"4B2","F. glaciei","4B2F. glaciei"
"2091","302","3","1","C7","Richards_isolate_3_plate_11","NL_Richards","0.74353531858274","0.43699011600851106","0.27078442833176214","20.06920736362225","0.48785951878537126","0.5448009463682216","0.004201955701150633","1C7",0,0,0,0,1,0,1,0,2,"1C7","F. glaciei","1C7F. glaciei"
"2092","302","3","5","E10","Richards_isolate_3_plate_5","NL_Richards","0.8345367164620435","0.5710601363604016","0.3281808666983028","20.294308497065625","0.48939474826523144","0.8090197212339689","0.007859196528897694","5E10",0,0,0,0,0,0,0,0,0,"5E10","F. glaciei","5E10F. glaciei"
"2093","302","3","2","G7","Richards_isolate_3_plate_2","NL_Richards","0.8143404911042752","0.3994881909753241","0.3003068208785644","19.92556626151501","0.5221561009240443","0.5187384902034","0.001542750734428897","2G7",1,1,1,0,0,0,1,0,4,"2G7","F. glaciei","2G7F. glaciei"
"2094","302","3","4","B10","Richards_isolate_3_plate_9","NL_Richards","0.2558004597908696","1.4759643955845891","1.4036469965215421","7.809794871528071","6.960645907238894e-11","0.3046368634716212","0.035460820078958726","4B10",1,1,0,1,1,1,1,0,6,"4B10","F. glaciei","4B10F. glaciei"
"2095","302","3","1","D4","Richards_isolate_3_plate_1","NL_Richards","0.7977175312832084","3.3867312845777877","0.902353268053793","21.794134665109645","0.2664377910346249","0.34007005692097714","0.007523755747870968","1D4",1,0,0,0,0,0,0,1,2,"1D4","F. glaciei","1D4F. glaciei"
"2096","302","3","4","G3","Richards_isolate_3_plate_14","NL_Richards","0.8643779954157218","0.33681259568532185","0.2797525345202809","20.559057229852186","0.5066348330083201","0.499972712152246","0.0006628361782959848","4G3",1,0,1,0,0,1,1,1,5,"4G3","F. glaciei","4G3F. glaciei"
"2097","302","3","4","B8","Richards_isolate_3_plate_19","NL_Richards","0.8370783291965028","1.0859211149507735","0.37658488654443695","20.470941548395682","0.34603102793009066","0.44699937321750505","0.005570314754276363","4B8",0,0,1,0,1,1,1,1,5,"4B8","F. glaciei","4B8F. glaciei"
"2098","302","3","3","D4","Richards_isolate_3_plate_13","NL_Richards","0.751091980172574","0.29367445271064574","0.25228843030393944","20.514830361172947","0.5150911417685974","0.5133950137113208","0.0021062971378576953","3D4",0,1,1,0,0,1,1,0,4,"3D4","F. glaciei","3D4F. glaciei"
"2099","302","3","4","D9","Richards_isolate_3_plate_9","NL_Richards","0.2119303431415834","0.005150463937313273","0.5781978556092919","24.526810227554083","0.3548824670474477","0.340272322715394","0.0057632647046031065","4D9",1,1,1,0,1,1,1,0,6,"4D9","F. glaciei","4D9F. glaciei"
"2100","302","3","4","F11","Richards_isolate_3_plate_14","NL_Richards","0.865701904693209","0.19900266875838762","0.254523044354025","20.326006913602424","0.560100485603718","0.5556285235841496","0.0005278361865046091","4F11",1,0,0,1,1,1,1,1,6,"4F11","F. glaciei","4F11F. glaciei"
"2101","302","3","4","C11","Richards_isolate_3_plate_14","NL_Richards","0.8498740780506546","0.2255425223731042","0.25188970227046914","20.020287683848128","0.5657355316902762","0.577775842277214","0.002442301961891442","4C11",1,0,1,1,1,0,1,1,6,"4C11","F. glaciei","4C11F. glaciei"
"2102","302","3","5","G7","Richards_isolate_3_plate_10","NL_Richards","0.8394779068210658","0.8988688956687626","0.3610314140512348","20.43859717310903","0.39885248590375627","0.4278901294771187","0.0015466257614135462","5G7",0,0,0,0,0,0,0,0,0,"5G7","F. glaciei","5G7F. glaciei"
